Date,Open,High,Low,Close,Adj Close,Volume
2/10/2009,86.269997,87.029999,82.449997,83.110001,67.468521,536212800
2/11/2009,83.449997,84.050003,82.400002,83.599998,67.86631,324442500
2/12/2009,82.169998,83.82,81.050003,83.660004,67.915031,469302200
2/13/2009,83.550003,84.239998,82.739998,82.760002,67.184395,293998400
2/17/2009,80.160004,82.959999,79.169998,79.220001,64.310631,478910100
2/18/2009,79.790001,79.940002,78.279999,79.029999,64.156425,362964800
2/19/2009,79.839996,80.150002,78.019997,78.18,63.466373,316867500
2/20/2009,76.730003,78.339996,75.769997,77.419998,62.84938,477176600
2/23/2009,78.269997,78.269997,74.589996,74.650002,60.600719,379641400
2/24/2009,75.290001,77.949997,74.699997,77.480003,62.898132,426260900
2/25/2009,77.139999,78.419998,75.629997,76.870003,62.402905,461985800
2/26/2009,77.82,79.669998,75.529999,75.620003,61.388172,363353900
2/27/2009,74.010002,75.690002,73.809998,73.93,60.016232,470510900
3/2/2009,72.519997,73.919998,70.370003,70.599998,57.312939,426452600
3/3/2009,71.610001,71.699997,69.639999,70.07,56.882679,443761000
3/4/2009,71.230003,72.870003,70.07,71.730003,58.230267,462753100
3/5/2009,70.099998,71.730003,68.169998,68.800003,55.851692,485549400
3/6/2009,69.400002,70.449997,67.099998,68.919998,55.94912,490470000
3/9/2009,67.949997,70,67.730003,68.110001,55.291565,379905300
3/10/2009,69.510002,72.370003,69.370003,72.169998,58.587452,406227900
3/11/2009,73,73.75,71.830002,72.639999,58.969009,356648300
3/12/2009,72.620003,75.75,71.970001,75.5,61.290741,409702700
3/13/2009,76.010002,76.980003,74.730003,76.089996,61.769691,337474700
3/16/2009,76.959999,77.970001,75.809998,75.860001,61.583019,360644900
3/17/2009,76.07,78.360001,75.449997,78.18,63.466373,356814300
3/18/2009,77.809998,80.900002,77.07,79.93,64.887016,473273200
3/19/2009,80.93,81,78.690002,78.940002,64.083313,428520400
3/20/2009,78.760002,78.910004,76.529999,76.709999,62.71875,371078200
3/23/2009,78.739998,82.290001,78.309998,82.220001,67.22377,419933300
3/24/2009,81.239998,82.360001,80.510002,80.599998,65.899239,330271000
3/25/2009,81.230003,82.699997,79.059998,81.449997,66.594185,441775100
3/26/2009,82.25,83.300003,81.32,83.110001,67.951454,422025200
3/27/2009,82.050003,82.529999,81.309998,81.610001,66.725006,322332300
3/30/2009,79.800003,79.870003,77.959999,78.790001,64.419357,324108500
3/31/2009,79.559998,81.080002,79.050003,79.519997,65.016212,364238300
4/1/2009,78.529999,81.419998,78.330002,81.059998,66.275345,377018300
4/2/2009,83.080002,84.610001,81.129997,83.43,68.213081,476230700
4/3/2009,83.489998,84.279999,82.669998,84.260002,68.891693,284646300
4/6/2009,83.339996,84.279999,82.290001,83.599998,68.352074,264866600
4/7/2009,82.25,82.650002,81.510002,81.650002,66.757751,258947800
4/8/2009,82.059998,82.940002,81.540001,82.529999,67.477219,230402800
4/9/2009,84.669998,85.82,84.330002,85.809998,70.158974,269653500
4/13/2009,84.919998,86.540001,84.580002,85.830002,70.175331,224847500
4/14/2009,85.029999,85.760002,84.080002,84.349998,68.965286,276598800
4/15/2009,83.839996,85.419998,83.610001,85.25,69.701111,250726100
4/16/2009,85.93,87.150002,84.769997,86.5,70.723137,335202900
4/17/2009,86.830002,87.650002,86.139999,87.080002,71.19735,262649000
4/20/2009,85.540001,87.050003,83.339996,83.43,68.213081,293690100
4/21/2009,82.82,85.129997,82.75,85.059998,69.545753,114090900
4/22/2009,84.290001,86.339996,84.07,84.540001,69.120621,340395200
4/23/2009,84.709999,85.419998,83.629997,85.370003,69.79921,324903700
4/24/2009,86.029999,87.309998,85.690002,86.660004,70.853943,287703000
4/27/2009,85.68,87.010002,85.540001,85.839996,70.183487,289581600
4/28/2009,84.970001,86.589996,84.760002,85.57,69.962761,247926300
4/29/2009,86.519997,88.360001,86.300003,87.389999,71.450798,311505700
4/30/2009,88.550003,89.019997,86.919998,87.419998,71.475327,301419800
5/1/2009,87.440002,88.209999,86.720001,87.889999,71.859612,236110300
5/4/2009,88.550003,90.940002,88.379997,90.879997,74.304283,287120000
5/5/2009,90.57,90.93,89.839996,90.57,74.050797,243036300
5/6/2009,91.68,92.199997,90.610001,92.139999,75.334435,291941000
5/7/2009,93.010002,93.150002,90.279999,90.860001,74.287903,317728000
5/8/2009,92.029999,93.220001,91.440002,92.980003,76.02124,299081700
5/11/2009,91.699997,92.110001,91.040001,91.239998,74.598587,247923600
5/12/2009,91.629997,91.830002,89.849998,90.970001,74.377838,282431300
5/13/2009,89.739998,90.010002,88.5,88.68,72.505516,269619100
5/14/2009,88.720001,90.120003,88.5,89.440002,73.126869,260098700
5/15/2009,89.370003,90,88.150002,88.709999,72.53006,271502700
5/18/2009,89.550003,91.339996,88.57,91.230003,74.590439,241447400
5/19/2009,91.18,91.970001,90.809998,91.120003,74.500481,206102200
5/20/2009,91.949997,92.800003,90.410004,90.510002,74.001747,285722200
5/21/2009,89.459999,89.800003,88.260002,89.209999,72.938828,258988400
5/22/2009,89.459999,90,88.68,89.019997,72.783478,166811900
5/26/2009,88.360001,91.559998,88.32,91.300003,74.647652,236318500
5/27/2009,91.440002,91.75,89.529999,89.669998,73.314949,246015800
5/28/2009,90.459999,91.339996,89.099998,90.919998,74.336952,289095000
5/29/2009,91.419998,93.699997,90.68,92.529999,75.653313,258641500
6/1/2009,93.669998,95.169998,93.43,94.769997,77.484734,276246800
6/2/2009,94.400002,95.370003,94.230003,94.849998,77.550163,230874500
6/3/2009,94.040001,94.129997,92.760002,93.650002,76.569016,235310500
6/4/2009,94,94.669998,93.300003,94.529999,77.288521,210102300
6/5/2009,95.489998,95.669998,93.800003,94.550003,77.304886,284257900
6/8/2009,93.839996,95.099998,93.040001,94.160004,76.986023,238565100
6/9/2009,94.690002,95.139999,94.019997,94.639999,77.378464,225125500
6/10/2009,95.480003,95.489998,93.190002,94.400002,77.182198,296100400
6/11/2009,94.580002,96.110001,94.559998,94.82,77.525627,275414200
6/12/2009,94.400002,95.139999,94,95.080002,77.73819,184361800
6/15/2009,93.959999,94.019997,92.400002,92.900002,75.955818,224190500
6/16/2009,93.230003,93.290001,91.580002,91.639999,74.925629,227319000
6/17/2009,91.599998,92.330002,90.830002,91.550003,74.852074,223445200
6/18/2009,91.690002,92.669998,91.25,92.220001,75.399849,211725100
6/19/2009,92.580002,92.699997,91.519997,92.040001,75.67778,215655600
6/22/2009,91.139999,91.190002,89.25,89.279999,73.408394,251913600
6/23/2009,89.470001,89.879997,88.849998,89.349998,73.465988,188309800
6/24/2009,90.160004,91.080002,89.599998,90.120003,74.099098,211577700
6/25/2009,89.669998,92.169998,89.57,92.080002,75.710663,279411000
6/26/2009,91.769997,92.239998,91.269997,91.839996,75.513306,167579000
6/29/2009,92.110001,92.82,91.599998,92.699997,76.220428,168481300
6/30/2009,92.720001,93.059998,91.269997,91.949997,75.603775,228888200
7/1/2009,92.339996,93.230003,92.209999,92.330002,75.916229,173041100
7/2/2009,91.129997,92.360001,89.760002,89.809998,73.844185,212309900
7/6/2009,88.940002,89.93,88.660004,89.800003,73.835983,174499600
7/7/2009,89.709999,89.82,88,88.059998,72.405281,197088900
7/8/2009,88.589996,88.800003,87,88,72.355972,248050500
7/9/2009,88.610001,88.900002,87.910004,88.169998,72.49572,163777600
7/10/2009,87.699997,88.489998,87.349998,87.959999,72.323067,173520300
7/13/2009,88.309998,90.169998,87.589996,90.099998,74.082626,217413500
7/14/2009,90.379997,90.690002,89.730003,90.610001,74.501976,181487400
7/15/2009,91.809998,93.510002,90.68,93.260002,76.68087,220877900
7/16/2009,93,94.510002,92.82,93.110001,76.557556,231174500
7/17/2009,94.059998,94.32,93.540001,94.129997,77.396217,138561700
7/20/2009,94.68,95.290001,94.190002,95.129997,78.218437,164179400
7/21/2009,95.870003,95.900002,94.419998,95.57,78.580231,217718300
7/22/2009,94.959999,96.129997,94.889999,95.550003,78.563782,196068100
7/23/2009,95.610001,98.080002,95.529999,97.660004,80.298676,258795500
7/24/2009,97.199997,98.139999,96.690002,98.059998,80.627563,154003100
7/27/2009,97.879997,98.400002,97.339996,98.349998,80.866013,159259400
7/28/2009,97.660004,98.370003,97.059998,97.889999,80.487801,186685200
7/29/2009,97.440002,98.089996,96.980003,97.650002,80.290459,194399300
7/30/2009,98.830002,99.830002,98.599998,98.669998,81.12915,225575400
7/31/2009,98.650002,99.470001,98.379997,98.809998,81.244225,207358000
8/3/2009,99.849998,100.529999,99.309998,100.440002,82.584473,175776900
8/4/2009,99.989998,100.839996,99.779999,100.699997,82.798233,176714600
8/5/2009,100.769997,100.860001,99.580002,100.410004,82.559814,184726400
8/6/2009,100.870003,101.019997,99.419998,99.889999,82.132271,193203800
8/7/2009,100.940002,102.029999,100.389999,101.199997,83.209351,220640900
8/10/2009,100.739998,101.220001,100.269997,100.989998,83.03669,130898700
8/11/2009,100.540001,100.610001,99.459999,99.730003,82.000694,157301000
8/12/2009,99.559998,101.559998,99.510002,100.800003,82.880447,219052400
8/13/2009,101.260002,101.610001,100.260002,101.57,83.513588,176449500
8/14/2009,101.519997,101.599998,99.699997,100.790001,82.872261,199616100
8/17/2009,98.849998,98.949997,98.110001,98.309998,80.83313,237667500
8/18/2009,98.529999,99.440002,98.349998,99.089996,81.474472,173461500
8/19/2009,98.309998,100.300003,98.209999,99.959999,82.189796,192812800
8/20/2009,100.089996,101.220001,99.870003,100.989998,83.03669,174131300
8/21/2009,101.82,103.129997,101.620003,102.970001,84.664711,224605000
8/24/2009,103.389999,103.949997,102.589996,102.959999,84.656479,191279000
8/25/2009,103.370003,104.260002,102.940002,103.160004,84.820915,215310600
8/26/2009,102.839996,103.639999,102.489998,103.169998,84.829147,194620700
8/27/2009,103.110001,103.720001,101.940002,103.400002,85.018265,196230100
8/28/2009,104.230003,104.349998,102.669998,103.379997,85.001816,147024400
8/31/2009,102.370003,102.580002,101.790001,102.459999,84.245354,176051600
9/1/2009,101.949997,103.239998,99.989998,100.199997,82.387138,321276800
9/2/2009,99.779999,100.440002,99.57,99.82,82.074684,171805000
9/3/2009,100.400002,100.769997,99.589996,100.650002,82.757149,143572300
9/4/2009,100.849998,102.089996,100.550003,102.059998,83.916466,142687900
9/8/2009,103,103.050003,102.389999,102.940002,84.640045,132909100
9/9/2009,103.120003,104.080002,102.800003,103.730003,85.289604,154612500
9/10/2009,103.800003,104.860001,103.220001,104.790001,86.161148,162902400
9/11/2009,104.989998,105.300003,104.279999,104.769997,86.144722,152360100
9/14/2009,103.879997,105.459999,103.150002,105.279999,86.564049,149593800
9/15/2009,105.449997,106.110001,104.760002,105.720001,86.925827,196795900
9/16/2009,106.099998,107.339996,105.730003,107.32,88.241386,206406300
9/17/2009,107.169998,108.059998,106.57,107.160004,88.10984,229170900
9/18/2009,107.150002,107.160004,106.360001,106.720001,88.166008,153799100
9/21/2009,105.889999,107,105.660004,106.449997,87.942955,151892000
9/22/2009,107.080002,107.370003,106.599998,107.07,88.455154,143126700
9/23/2009,107.32,108.029999,105.989998,106.18,87.71991,225947400
9/24/2009,106.410004,106.639999,104.550003,105.010002,86.753326,228636800
9/25/2009,104.779999,105.360001,104.089996,104.449997,86.290642,204059000
9/28/2009,104.849998,106.550003,104.830002,106.32,87.835541,118285800
9/29/2009,106.510002,107.019997,105.779999,106,87.57119,133733900
9/30/2009,106.360001,106.459999,104.620003,105.589996,87.232468,254383000
10/1/2009,103,105.730003,102.949997,102.970001,85.067978,281840600
10/2/2009,102.019997,103.099998,101.989998,102.489998,84.671463,224748800
10/5/2009,102.900002,104.32,102.599998,104.019997,85.935402,149875000
10/6/2009,104.769997,106.110001,104.709999,105.510002,87.166374,202491100
10/7/2009,105.269997,105.910004,105.07,105.800003,87.40596,159200300
10/8/2009,106.550003,107.169998,105.849998,106.610001,88.075119,183305800
10/9/2009,106.639999,107.260002,106.360001,107.260002,88.612152,135008300
10/12/2009,107.760002,108.089996,107.279999,107.68,88.959091,118031000
10/13/2009,107.389999,107.709999,106.760002,107.459999,88.777359,157692700
10/14/2009,108.720001,109.419998,107.419998,109.309998,90.30571,191421600
10/15/2009,108.779999,109.709999,108.730003,109.709999,90.636192,173873600
10/16/2009,108.800003,109.269997,108.230003,108.889999,89.95874,192069400
10/19/2009,109.07,110.129997,108.730003,109.790001,90.702263,159530400
10/20/2009,109.949997,109.989998,108.68,109.209999,90.223137,180921100
10/21/2009,109.040001,110.309998,108.150002,108.230003,89.413498,225379300
10/22/2009,108.190002,109.68,107.5,109.330002,90.32225,238444000
10/23/2009,109.690002,109.760002,107.629997,108.080002,89.289566,240033200
10/26/2009,108.199997,109.309998,106.610001,106.910004,88.322983,242028200
10/27/2009,107.029999,107.389999,106.160004,106.419998,87.918167,253266300
10/28/2009,106.150002,106.480003,104.349998,104.410004,86.257622,248821400
10/29/2009,105.190002,106.860001,104.940002,106.650002,88.108192,198110600
10/30/2009,106.300003,106.620003,103.440002,103.559998,85.555389,325608100
11/2/2009,104.129997,105.410004,103.080002,104.32,86.18325,254222900
11/3/2009,103.739998,104.800003,103.540001,104.650002,86.455887,228362600
11/4/2009,105.510002,106.330002,104.650002,104.919998,86.67897,247996700
11/5/2009,105.660004,106.879997,105.440002,106.849998,88.273399,180015300
11/6/2009,106.260002,107.400002,106.050003,107.129997,88.504723,170954100
11/9/2009,107.949997,109.629997,107.870003,109.57,90.520538,159495700
11/10/2009,109.309998,109.93,108.970001,109.589996,90.537048,171899800
11/11/2009,110.309998,110.82,109.620003,110.150002,90.999687,169466200
11/12/2009,110,110.57,108.75,109.029999,90.074417,157144500
11/13/2009,109.309998,110.089996,108.75,109.620003,90.561813,150963000
11/16/2009,110.379997,111.690002,110.32,111.209999,91.875397,210922200
11/17/2009,110.919998,111.389999,110.5,111.339996,91.982796,147134100
11/18/2009,111.260002,111.43,110.57,111.269997,91.924988,156486800
11/19/2009,110.510002,111.309998,109.129997,109.82,90.727036,208734600
11/20/2009,109.25,109.760002,109.010002,109.43,90.404877,134196000
11/23/2009,110.720001,111.739998,110.599998,110.82,91.553215,148010200
11/24/2009,111,111.199997,110.010002,110.989998,91.693649,138420100
11/25/2009,111.169998,111.5,110.82,111.379997,92.015839,109564800
11/27/2009,108.400002,110.32,108.290001,109.57,90.520538,126001800
11/30/2009,109.480003,110.199997,108.120003,109.940002,90.826225,160874800
12/1/2009,110.919998,111.660004,110.730003,111.300003,91.949745,159613700
12/2/2009,111.279999,112.010002,110.919998,111.25,91.908432,132315100
12/3/2009,111.550003,112.18,110.290001,110.379997,91.18969,167324900
12/4/2009,111.839996,112.379997,110.040001,111.010002,91.710175,274907800
12/7/2009,110.910004,111.529999,110.489998,110.839996,91.569717,127973800
12/8/2009,110.040001,110.769997,109.269997,109.610001,90.553566,169863700
12/9/2009,109.580002,110.18,109.019997,110.019997,90.892288,155063400
12/10/2009,110.699997,111.120003,110.449997,110.639999,91.404495,138014600
12/11/2009,111.110001,111.360001,110.610001,111.110001,91.792763,124854000
12/14/2009,111.870003,112,111.129997,111.870003,92.420631,107141500
12/15/2009,111.459999,111.919998,111,111.349998,91.991051,120408800
12/16/2009,111.800003,112.129997,111.269997,111.519997,92.131508,155358200
12/17/2009,110.720001,110.93,110.080002,110.18,91.024475,183390100
12/18/2009,110.199997,110.300003,109.279999,110.209999,91.539436,174591200
12/21/2009,110.760002,111.699997,110.760002,111.330002,92.469719,118039600
12/22/2009,111.57,111.970001,111.43,111.730003,92.801949,91707500
12/23/2009,112,112.110001,111.5,111.949997,92.984673,111783100
12/24/2009,112.190002,112.599998,112,112.480003,93.424896,39677500
12/28/2009,112.900002,112.989998,112.32,112.720001,93.624222,87508500
12/29/2009,113.010002,113.029999,112.550003,112.559998,93.49131,80572500
12/30/2009,112.230003,112.650002,112.169998,112.519997,93.458122,73138400
12/31/2009,112.769997,112.800003,111.389999,111.440002,92.561058,90637900
1/4/2010,112.370003,113.389999,111.510002,113.330002,94.130867,118944600
1/5/2010,113.260002,113.68,112.849998,113.629997,94.380074,111579900
1/6/2010,113.519997,113.989998,113.43,113.709999,94.446495,116074400
1/7/2010,113.5,114.330002,113.18,114.190002,94.845207,131091100
1/8/2010,113.889999,114.620003,113.660004,114.57,95.160805,126402800
1/11/2010,115.080002,115.129997,114.239998,114.730003,95.293701,106375700
1/12/2010,113.970001,114.209999,113.220001,113.660004,94.404961,163333500
1/13/2010,113.949997,114.940002,113.370003,114.620003,95.202347,161822000
1/14/2010,114.489998,115.139999,114.419998,114.93,95.459831,115718800
1/15/2010,114.730003,114.839996,113.199997,113.639999,94.388382,212283100
1/19/2010,113.620003,115.129997,113.589996,115.059998,95.567795,139172700
1/20/2010,114.279999,114.449997,112.980003,113.889999,94.596008,216490200
1/21/2010,113.919998,114.269997,111.559998,111.699997,92.777,344859600
1/22/2010,111.199997,111.739998,109.089996,109.209999,90.70887,345942400
1/25/2010,110.209999,110.410004,109.410004,109.769997,91.173965,186937500
1/26/2010,109.339996,110.470001,109.040001,109.309998,90.791885,211168800
1/27/2010,109.169998,110.080002,108.330002,109.830002,91.223801,271863600
1/28/2010,110.190002,110.25,107.910004,108.57,90.177261,316104000
1/29/2010,109.040001,109.800003,107.220001,107.389999,89.197174,310677600
2/1/2010,108.150002,109.07,107.5,109.059998,90.584244,187865000
2/2/2010,109.260002,110.589996,108.879997,110.379997,91.680626,216327900
2/3/2010,109.879997,110.480003,109.510002,109.830002,91.223801,172730700
2/4/2010,108.980003,109.029999,106.419998,106.440002,88.408119,356715700
2/5/2010,106.559998,106.879997,104.580002,106.660004,88.590858,493585800
2/8/2010,106.739998,107.330002,105.809998,105.889999,87.951279,224166900
2/9/2010,107.129997,108.150002,106.269997,107.220001,89.055992,337820500
2/10/2010,107.050003,107.599998,106.110001,107.010002,88.881561,240511500
2/11/2010,106.870003,108.25,106.25,108.129997,89.811798,223591600
2/12/2010,106.989998,108.099998,106.510002,108.040001,89.737053,304622100
2/16/2010,108.860001,109.849998,107.82,109.739998,91.14904,159317500
2/17/2010,110.269997,110.410004,109.739998,110.260002,91.580986,168845100
2/18/2010,110.080002,111.139999,110.040001,110.910004,92.120857,193708600
2/19/2010,110.620003,111.57,110.360001,111.139999,92.311882,222684900
2/22/2010,111.550003,111.580002,110.830002,111.160004,92.328499,132346900
2/23/2010,110.860001,111.199997,109.519997,109.809998,91.207207,207497000
2/24/2010,110.139999,111,109.860001,110.82,92.046104,176350700
2/25/2010,109.239998,110.75,108.940002,110.669998,91.921494,259634700
2/26/2010,110.769997,111.120003,110.110001,110.739998,91.979668,173589300
3/1/2010,111.199997,112,111.169998,111.889999,92.93483,147709700
3/2/2010,112.370003,112.739998,112,112.199997,93.192322,160992400
3/3/2010,112.489998,112.970001,112.019997,112.300003,93.275368,150785000
3/4/2010,112.449997,112.800003,112.029999,112.639999,93.557755,135770400
3/5/2010,113.370003,114.339996,113.099998,114.25,94.895035,176118800
3/8/2010,114.260002,114.519997,114.07,114.269997,94.911652,114631200
3/9/2010,113.93,114.989998,113.870003,114.459999,95.069458,154556700
3/10/2010,114.510002,115.279999,114.410004,114.970001,95.49305,186088800
3/11/2010,114.699997,115.480003,114.349998,115.449997,95.891739,160791100
3/12/2010,115.949997,115.970001,115.139999,115.459999,95.900024,162074800
3/15/2010,115.260002,115.57,114.599998,115.489998,95.924965,146816800
3/16/2010,115.809998,116.519997,115.489998,116.410004,96.689117,168673000
3/17/2010,116.760002,117.480003,116.419998,117.099998,97.262215,177468100
3/18/2010,117.110001,117.269997,116.57,117.040001,97.212379,196509100
3/19/2010,115.970001,117.290001,115.519997,115.970001,96.720314,226641100
3/22/2010,115.309998,116.800003,115.239998,116.589996,97.237389,184477800
3/23/2010,116.760002,117.510002,116.379997,117.410004,97.921288,182941600
3/24/2010,116.970001,117.43,115.580002,116.839996,97.445908,196072600
3/25/2010,117.629997,118.169998,116.510002,116.650002,97.287453,223396300
3/26/2010,116.870003,117.419998,116.120003,116.580002,97.229057,205808500
3/29/2010,117.169998,117.529999,116.690002,117.32,97.84623,134513500
3/30/2010,117.459999,117.830002,116.910004,117.400002,97.912949,145772500
3/31/2010,116.949997,117.519997,116.610001,117,97.579323,161078700
4/1/2010,117.800003,118.25,117.099998,117.800003,98.246552,161215200
4/5/2010,118.25,118.839996,117.919998,118.760002,99.04718,105847600
4/6/2010,118.419998,119.25,118.290001,119.040001,99.280731,110384200
4/7/2010,118.800003,119.360001,117.809998,118.360001,98.7136,184576300
4/8/2010,117.949997,118.970001,117.599998,118.769997,99.055542,158704000
4/9/2010,119.019997,119.599998,118.800003,119.550003,99.706062,133006500
4/12/2010,119.699997,120.050003,119.559998,119.739998,99.864532,110279000
4/13/2010,119.620003,120.040001,119,119.830002,99.939583,125043600
4/14/2010,120.269997,121.190002,120.080002,121.190002,101.073837,161609000
4/15/2010,120.989998,121.57,120.949997,121.290001,101.157234,144615300
4/16/2010,120.860001,121.290001,118.75,119.360001,99.547607,366786700
4/19/2010,119.010002,119.93,118.470001,119.809998,99.922905,217947800
4/20/2010,120.559998,120.980003,119.870003,120.879997,100.815308,157708000
4/21/2010,120.949997,121.230003,119.989998,120.660004,100.631844,192910100
4/22/2010,119.809998,121.169998,119.120003,121.019997,100.932076,115360300
4/23/2010,120.940002,121.860001,120.629997,121.809998,101.590927,177335500
4/26/2010,121.849998,122.120003,121.230003,121.349998,101.207291,143457300
4/27/2010,120.650002,121.339996,118.25,118.480003,98.813683,355853300
4/28/2010,119.050003,119.68,118.269997,119.379997,99.564285,300674100
4/29/2010,120.099998,121.110001,120.07,120.860001,100.79863,193775000
4/30/2010,120.879997,121.010002,118.779999,118.809998,99.088905,270000900
5/3/2010,119.379997,120.68,119.199997,120.349998,100.373291,182747900
5/4/2010,119.010002,119.029999,116.919998,117.519997,98.013039,360353400
5/5/2010,116.559998,117.800003,115.970001,116.82,97.429199,328973200
5/6/2010,116.260002,117,105,112.940002,94.193268,647356600
5/7/2010,112.639999,113.769997,109.410004,111.260002,92.792099,637558800
5/10/2010,115.809998,116.650002,114.910004,116.160004,96.878761,396159600
5/11/2010,115.07,117.360001,114.910004,115.830002,96.603531,317849800
5/12/2010,116.290001,117.620003,116.089996,117.449997,97.954628,235607100
5/13/2010,117.129997,117.68,115.889999,115.989998,96.736992,234452500
5/14/2010,115.120003,115.330002,112.870003,113.889999,94.985558,345601400
5/17/2010,114.199997,114.519997,111.769997,113.949997,95.035599,325739800
5/18/2010,114.879997,115.220001,112.029999,112.400002,93.742882,360556800
5/19/2010,111.769997,112.769997,110.360001,111.760002,93.209106,394742700
5/20/2010,109.379997,109.889999,107.470001,107.540001,89.689613,530418300
5/21/2010,105.910004,109.379997,105.360001,109.110001,90.998985,500909400
5/24/2010,108.519997,109.389999,107.610001,107.709999,89.831375,269823000
5/25/2010,105.110001,107.870003,104.379997,107.82,89.923126,396505200
5/26/2010,108.480003,109.470001,106.849998,107.169998,89.380997,349719300
5/27/2010,109.190002,110.800003,108.779999,110.760002,92.375122,300870500
5/28/2010,110.639999,110.720001,108.849998,109.370003,91.21582,297933500
6/1/2010,108.349998,109.949997,107.370003,107.529999,89.681236,277909400
6/2/2010,108.080002,110.339996,107.510002,110.330002,92.016495,240243700
6/3/2010,110.650002,111.059998,109.580002,110.709999,92.333397,226618300
6/4/2010,108.610001,109.330002,106.459999,106.82,89.089104,398475600
6/7/2010,107.199997,107.610001,105.410004,105.489998,87.979843,264609100
6/8/2010,105.57,106.830002,104.650002,106.620003,88.922279,357774300
6/9/2010,107.239998,108.279999,105.599998,106.050003,88.446915,268023300
6/10/2010,107.860001,109.279999,106.040001,109.150002,91.032356,317890600
6/11/2010,108.190002,109.75,108.120003,109.68,91.474365,214128200
6/14/2010,110.519997,111.120003,109.400002,109.510002,91.332581,207196100
6/15/2010,110.279999,112.099998,110.089996,112,93.409286,238268700
6/16/2010,111.419998,112.419998,111.199997,111.959999,93.375916,216374000
6/17/2010,112.279999,112.330002,111.050003,112.139999,93.526062,263185800
6/18/2010,111.830002,112.129997,111.370003,111.730003,93.627449,174006600
6/21/2010,113.120003,113.199997,110.790001,111.410004,93.359291,213140700
6/22/2010,111.410004,111.900002,109.410004,109.57,91.817413,239355400
6/23/2010,109.639999,110.029999,108.480003,109.230003,91.532494,254639900
6/24/2010,108.690002,108.830002,107.139999,107.419998,90.015755,268523600
6/25/2010,107.739998,108.419998,106.769997,107.870003,90.392815,238726500
6/28/2010,108.029999,108.32,107.139999,107.529999,90.10791,169218600
6/29/2010,106.019997,107.510002,103.550003,104.209999,87.325821,373649500
6/30/2010,103.919998,104.879997,102.879997,103.220001,86.496239,284101700
7/1/2010,103.150002,103.489998,101.129997,102.760002,86.110779,382924800
7/2/2010,103.110001,103.419998,101.620003,102.199997,85.641502,233385200
7/6/2010,103.639999,104.370003,101.879997,102.870003,86.202934,256935300
7/7/2010,103.129997,106.239998,103.019997,106.110001,88.917999,253769400
7/8/2010,107,107.279999,105.910004,107.160004,89.797874,210842100
7/9/2010,107.129997,107.970001,106.93,107.959999,90.468254,144999900
7/12/2010,107.599998,108.239998,107.150002,108.029999,90.526924,131283600
7/13/2010,109.150002,110.089996,108.93,109.660004,91.89283,213025900
7/14/2010,109.309998,110.080002,108.860001,109.650002,91.88443,184426800
7/15/2010,109.610001,110.059998,108.169998,109.68,91.909576,232337900
7/16/2010,109.089996,109.209999,106.449997,106.660004,89.378914,282693400
7/19/2010,107.050003,107.629997,106.220001,107.290001,89.906822,186709000
7/20/2010,105.870003,108.559998,105.82,108.480003,90.904015,258162400
7/21/2010,109.040001,109.07,106.629997,107.07,89.722443,264527000
7/22/2010,108.339996,109.940002,108.330002,109.459999,91.725243,274781300
7/23/2010,109.239998,110.57,108.93,110.410004,92.521317,222020800
7/26/2010,110.599998,111.669998,110.290001,111.559998,93.484955,184445700
7/27/2010,112.169998,112.290001,111.110001,111.550003,93.476616,204855600
7/28/2010,111.32,111.660004,110.459999,110.830002,92.873253,163056200
7/29/2010,111.519997,111.82,109.410004,110.290001,92.420746,220149100
7/30/2010,109.169998,110.860001,108.980003,110.269997,92.403992,220070600
8/2/2010,111.989998,112.940002,111.540001,112.760002,94.490555,188263200
8/3/2010,112.480003,112.769997,111.849998,112.220001,94.038071,146657300
8/4/2010,112.529999,113.110001,112.160004,112.970001,94.666534,158171700
8/5/2010,112.25,112.910004,112.080002,112.849998,94.565979,140473800
8/6/2010,111.739998,112.57,110.919998,112.389999,94.180511,239728300
8/9/2010,112.919998,113.18,112.32,112.989998,94.683311,120800400
8/10/2010,112.029999,112.980003,111.370003,112.379997,94.172119,242916300
8/11/2010,110.650002,110.690002,109.120003,109.300003,91.591156,273406900
8/12/2010,107.650002,109.019997,107.599998,108.629997,91.029694,239542600
8/13/2010,108.290001,108.959999,108.18,108.309998,90.761551,158698500
8/16/2010,107.57,108.610001,107.18,108.260002,90.719658,147895300
8/17/2010,109.190002,110.389999,108.879997,109.589996,91.834175,172270300
8/18/2010,109.540001,110.379997,108.910004,109.790001,92.001755,182922100
8/19/2010,109.220001,109.489998,107.43,107.879997,90.40123,265847600
8/20/2010,107.559998,107.940002,106.75,107.529999,90.10791,209714200
8/23/2010,108.040001,108.57,107.07,107.120003,89.764359,163490300
8/24/2010,105.949997,106.389999,104.970001,105.529999,88.431953,280677800
8/25/2010,104.949997,106.339996,104.290001,105.940002,88.775536,272234800
8/26/2010,106.440002,106.580002,104.879997,105.230003,88.180565,224439500
8/27/2010,105.889999,106.970001,104.309998,106.860001,89.546501,272649000
8/30/2010,106.580002,106.910004,105.300003,105.309998,88.247597,167238600
8/31/2010,104.919998,105.980003,104.489998,105.309998,88.247597,273933100
9/1/2010,106.730003,108.610001,106.660004,108.459999,90.88723,256828100
9/2/2010,108.720001,109.489998,108.489998,109.470001,91.733582,156112200
